    892  0.773   1962.59119  2243.65894  ok
    636  0.761   2318.37988  1877.27490  ok
    826  0.739    511.40680  2182.85181  ok
    701  0.732   1060.58826  1978.07214  ok
     56  0.710   1489.38440   720.80438  ok
     97  0.776   2132.00928   861.10968  faint
